USGS	02169505	2021-03-31 04:55	EDT	2.71	P
USGS	02169505	2021-03-31 05:00	EDT	2.71	P
USGS	02169505	2021-03-31 05:05	EDT	2.71	P
USGS	02169505	2021-03-31 05:10	EDT	2.71	P
USGS	02169505	2021-03-31 05:15	EDT	2.71	P
USGS	02169505	2021-03-31 05:20	EDT	2.70	P
USGS	02169505	2021-03-31 05:25	EDT	2.71	P
USGS	02169505	2021-03-31 05:30	EDT	2.71	P
USGS	02169505	2021-03-31 05:35	EDT	2.71	P
USGS	02169505	2021-03-31 05:40	EDT	2.71	P
USGS	02169505	2021-03-31 05:45	EDT	2.70	P
USGS	02169505	2021-03-31 05:50	EDT	2.70	P
USGS	02169505	2021-03-31 05:55	EDT	2.70	P
USGS	02169505	2021-03-31 06:00	EDT	2.71	P
USGS	02169505	2021-03-31 06:05	EDT	2.71	P
USGS	02169505	2021-03-31 06:10	EDT	2.70	P
USGS	02169505	2021-03-31 06:15	EDT	2.70	P
USGS	02169505	2021-03-31 06:20	EDT	2.71	P
USGS	02169505	2021-03-31 06:25	EDT	2.71	P
USGS	02169505	2021-03-31 06:30	EDT	2.71	P
USGS	02169505	2021-03-31 06:35	EDT	2.71	P
USGS	02169505	2021-03-31 06:40	EDT	2.70	P
USGS	02169505	2021-03-31 06:45	EDT	2.71	P
USGS	02169505	2021-03-31 06:50	EDT	2.71	P
USGS	02169505	2021-03-31 06:55	EDT	2.70	P
USGS	02169505	2021-03-31 07:00	EDT	2.71	P
USGS	02169505	2021-03-31 07:05	EDT	2.71	P
USGS	02169505	2021-03-31 07:10	EDT	2.70	P
USGS	02169505	2021-03-31 07:15	EDT	2.70	P
USGS	02169505	2021-03-31 07:20	EDT	2.71	P
USGS	02169505	2021-03-31 07:25	EDT	2.71	P
USGS	02169505	2021-03-31 07:30	EDT	2.70	P
USGS	02169505	2021-03-31 07:35	EDT	2.71	P
USGS	02169505	2021-03-31 07:40	EDT	2.71	P
USGS	02169505	2021-03-31 07:45	EDT	2.71	P
USGS	02169505	2021-03-31 07:50	EDT	2.71	P
USGS	02169505	2021-03-31 07:55	EDT	2.71	P
USGS	02169505	2021-03-31 08:00	EDT	2.71	P
USGS	02169505	2021-03-31 08:05	EDT	2.71	P
USGS	02169505	2021-03-31 08:10	EDT	2.71	P
USGS	02169505	2021-03-31 08:15	EDT	2.71	P
USGS	02169505	2021-03-31 08:20	EDT	2.70	P
USGS	02169505	2021-03-31 08:25	EDT	2.70	P
USGS	02169505	2021-03-31 08:30	EDT	2.70	P
USGS	02169505	2021-03-31 08:35	EDT	2.70	P
USGS	02169505	2021-03-31 08:40	EDT	2.70	P
USGS	02169505	2021-03-31 08:45	EDT	2.71	P
USGS	02169505	2021-03-31 08:50	EDT	2.71	P
USGS	02169505	2021-03-31 08:55	EDT	2.71	P
USGS	02169505	2021-03-31 09:00	EDT	2.71	P
USGS	02169505	2021-03-31 09:05	EDT	2.71	P
USGS	02169505	2021-03-31 09:10	EDT	2.71	P
USGS	02169505	2021-03-31 09:15	EDT	2.70	P
USGS	02169505	2021-03-31 09:20	EDT	2.71	P
USGS	02169505	2021-03-31 09:25	EDT	2.70	P
USGS	02169505	2021-03-31 09:30	EDT	2.71	P
USGS	02169505	2021-03-31 09:35	EDT	2.71	P
USGS	02169505	2021-03-31 09:40	EDT	2.71	P
USGS	02169505	2021-03-31 09:45	EDT	2.71	P
USGS	02169505	2021-03-31 09:50	EDT	2.71	P
USGS	02169505	2021-03-31 09:55	EDT	2.71	P
USGS	02169505	2021-03-31 10:00	EDT	2.70	P
USGS	02169505	2021-03-31 10:05	EDT	2.71	P
USGS	02169505	2021-03-31 10:10	EDT	2.71	P
USGS	02169505	2021-03-31 10:15	EDT	2.71	P
USGS	02169505	2021-03-31 10:20	EDT	2.71	P
USGS	02169505	2021-03-31 10:25	EDT	2.71	P
USGS	02169505	2021-03-31 10:30	EDT	2.71	P
USGS	02169505	2021-03-31 10:35	EDT	2.71	P
USGS	02169505	2021-03-31 10:40	EDT	2.71	P
USGS	02169505	2021-03-31 10:45	EDT	2.71	P
USGS	02169505	2021-03-31 10:50	EDT	2.71	P
USGS	02169505	2021-03-31 10:55	EDT	2.71	P
USGS	02169505	2021-03-31 11:00	EDT	2.71	P
USGS	02169505	2021-03-31 11:05	EDT	2.71	P
USGS	02169505	2021-03-31 11:10	EDT	2.71	P
USGS	02169505	2021-03-31 11:15	EDT	2.71	P
USGS	02169505	2021-03-31 11:20	EDT	2.71	P
USGS	02169505	2021-03-31 11:25	EDT	2.71	P
USGS	02169505	2021-03-31 11:30	EDT	2.71	P
USGS	02169505	2021-03-31 11:35	EDT	2.71	P
USGS	02169505	2021-03-31 11:40	EDT	2.71	P
USGS	02169505	2021-03-31 11:45	EDT	2.71	P
USGS	02169505	2021-03-31 11:50	EDT	2.71	P
USGS	02169505	2021-03-31 11:55	EDT	2.71	P
USGS	02169505	2021-03-31 12:00	EDT	2.70	P
USGS	02169505	2021-03-31 12:05	EDT	2.71	P
USGS	02169505	2021-03-31 12:10	EDT	2.71	P
USGS	02169505	2021-03-31 12:15	EDT	2.71	P
USGS	02169505	2021-03-31 12:20	EDT	2.71	P
USGS	02169505	2021-03-31 12:25	EDT	2.71	P
USGS	02169505	2021-03-31 12:30	EDT	2.71	P
USGS	02169505	2021-03-31 12:35	EDT	2.71	P
USGS	02169505	2021-03-31 12:40	EDT	2.71	P
USGS	02169505	2021-03-31 12:45	EDT	2.71	P
USGS	02169505	2021-03-31 12:50	EDT	2.71	P
USGS	02169505	2021-03-31 12:55	EDT	2.71	P
USGS	02169505	2021-03-31 13:00	EDT	2.71	P
USGS	02169505	2021-03-31 13:05	EDT	2.71	P
USGS	02169505	2021-03-31 13:10	EDT	2.71	P
USGS	02169505	2021-03-31 13:15	EDT	2.71	P
USGS	02169505	2021-03-31 13:20	EDT	2.71	P
USGS	02169505	2021-03-31 13:25	EDT	2.71	P
USGS	02169505	2021-03-31 13:30	EDT	2.71	P
USGS	02169505	2021-03-31 13:35	EDT	2.71	P
USGS	02169505	2021-03-31 13:40	EDT	2.70	P
USGS	02169505	2021-03-31 13:45	EDT	2.71	P
USGS	02169505	2021-03-31 13:50	EDT	2.71	P
USGS	02169505	2021-03-31 13:55	EDT	2.71	P
USGS	02169505	2021-03-31 14:00	EDT	2.71	P
USGS	02169505	2021-03-31 14:05	EDT	2.71	P
USGS	02169505	2021-03-31 14:10	EDT	2.71	P
USGS	02169505	2021-03-31 14:15	EDT	2.71	P
USGS	02169505	2021-03-31 14:20	EDT	2.71	P
USGS	02169505	2021-03-31 14:25	EDT	2.71	P
USGS	02169505	2021-03-31 14:30	EDT	2.71	P
USGS	02169505	2021-03-31 14:35	EDT	2.70	P
USGS	02169505	2021-03-31 14:40	EDT	2.71	P
USGS	02169505	2021-03-31 14:45	EDT	2.71	P
USGS	02169505	2021-03-31 14:50	EDT	2.71	P
USGS	02169505	2021-03-31 14:55	EDT	2.70	P
USGS	02169505	2021-03-31 15:00	EDT	2.70	P
USGS	02169505	2021-03-31 15:05	EDT	2.70	P
USGS	02169505	2021-03-31 15:10	EDT	2.71	P
USGS	02169505	2021-03-31 15:15	EDT	2.71	P
USGS	02169505	2021-03-31 15:20	EDT	2.72	P
USGS	02169505	2021-03-31 15:25	EDT	2.80	P
USGS	02169505	2021-03-31 15:30	EDT	2.80	P
USGS	02169505	2021-03-31 15:35	EDT	2.81	P
USGS	02169505	2021-03-31 15:40	EDT	2.89	P
USGS	02169505	2021-03-31 15:45	EDT	2.96	P
USGS	02169505	2021-03-31 15:50	EDT	2.96	P
USGS	02169505	2021-03-31 15:55	EDT	2.95	P
USGS	02169505	2021-03-31 16:00	EDT	2.95	P
USGS	02169505	2021-03-31 16:05	EDT	2.97	P
USGS	02169505	2021-03-31 16:10	EDT	2.96	P
USGS	02169505	2021-03-31 16:15	EDT	2.96	P
USGS	02169505	2021-03-31 16:20	EDT	2.94	P
USGS	02169505	2021-03-31 16:25	EDT	2.92	P
USGS	02169505	2021-03-31 16:30	EDT	2.90	P
USGS	02169505	2021-03-31 16:35	EDT	2.88	P
USGS	02169505	2021-03-31 16:40	EDT	2.85	P
USGS	02169505	2021-03-31 16:45	EDT	2.84	P
USGS	02169505	2021-03-31 16:50	EDT	2.82	P
USGS	02169505	2021-03-31 16:55	EDT	2.82	P
USGS	02169505	2021-03-31 17:00	EDT	2.80	P
USGS	02169505	2021-03-31 17:05	EDT	2.80	P
USGS	02169505	2021-03-31 17:10	EDT	2.78	P
USGS	02169505	2021-03-31 17:15	EDT	2.77	P
USGS	02169505	2021-03-31 17:20	EDT	2.77	P
USGS	02169505	2021-03-31 17:25	EDT	2.76	P
USGS	02169505	2021-03-31 17:30	EDT	2.76	P
USGS	02169505	2021-03-31 17:35	EDT	2.76	P
USGS	02169505	2021-03-31 17:40	EDT	2.75	P
USGS	02169505	2021-03-31 17:45	EDT	2.75	P
USGS	02169505	2021-03-31 17:50	EDT	2.75	P
USGS	02169505	2021-03-31 17:55	EDT	2.74	P
USGS	02169505	2021-03-31 18:00	EDT	2.75	P
USGS	02169505	2021-03-31 18:05	EDT	2.74	P
USGS	02169505	2021-03-31 18:10	EDT	2.75	P
USGS	02169505	2021-03-31 18:15	EDT	2.75	P
USGS	02169505	2021-03-31 18:20	EDT	2.74	P
USGS	02169505	2021-03-31 18:25	EDT	2.73	P
USGS	02169505	2021-03-31 18:30	EDT	2.73	P
USGS	02169505	2021-03-31 18:35	EDT	2.73	P
USGS	02169505	2021-03-31 18:40	EDT	2.74	P
USGS	02169505	2021-03-31 18:45	EDT	2.80	P
USGS	02169505	2021-03-31 18:50	EDT	3.19	P
USGS	02169505	2021-03-31 18:55	EDT	4.34	P
USGS	02169505	2021-03-31 19:00	EDT	4.69	P
USGS	02169505	2021-03-31 19:05	EDT	4.90	P
USGS	02169505	2021-03-31 19:10	EDT	5.20	P
USGS	02169505	2021-03-31 19:15	EDT	5.06	P
USGS	02169505	2021-03-31 19:20	EDT	4.67	P
USGS	02169505	2021-03-31 19:25	EDT	4.29	P
USGS	02169505	2021-03-31 19:30	EDT	3.97	P
USGS	02169505	2021-03-31 19:35	EDT	3.78	P
USGS	02169505	2021-03-31 19:40	EDT	3.64	P
USGS	02169505	2021-03-31 19:45	EDT	3.55	P
USGS	02169505	2021-03-31 19:50	EDT	3.47	P
USGS	02169505	2021-03-31 19:55	EDT	3.41	P
USGS	02169505	2021-03-31 20:00	EDT	3.34	P
USGS	02169505	2021-03-31 20:05	EDT	3.30	P
USGS	02169505	2021-03-31 20:10	EDT	3.26	P
USGS	02169505	2021-03-31 20:15	EDT	3.24	P
USGS	02169505	2021-03-31 20:20	EDT	3.22	P
USGS	02169505	2021-03-31 20:25	EDT	3.18	P
USGS	02169505	2021-03-31 20:30	EDT	3.14	P
USGS	02169505	2021-03-31 20:35	EDT	3.12	P
USGS	02169505	2021-03-31 20:40	EDT	3.09	P
USGS	02169505	2021-03-31 20:45	EDT	3.07	P
USGS	02169505	2021-03-31 20:50	EDT	3.05	P
USGS	02169505	2021-03-31 20:55	EDT	3.03	P
USGS	02169505	2021-03-31 21:00	EDT	3.01	P
USGS	02169505	2021-03-31 21:05	EDT	2.98	P
USGS	02169505	2021-03-31 21:10	EDT	2.96	P
USGS	02169505	2021-03-31 21:15	EDT	2.95	P
USGS	02169505	2021-03-31 21:20	EDT	2.93	P
USGS	02169505	2021-03-31 21:25	EDT	2.91	P
USGS	02169505	2021-03-31 21:30	EDT	2.91	P
USGS	02169505	2021-03-31 21:35	EDT	2.88	P
USGS	02169505	2021-03-31 21:40	EDT	2.88	P
USGS	02169505	2021-03-31 21:45	EDT	2.87	P
USGS	02169505	2021-03-31 21:50	EDT	2.86	P
USGS	02169505	2021-03-31 21:55	EDT	2.85	P
USGS	02169505	2021-03-31 22:00	EDT	2.84	P
USGS	02169505	2021-03-31 22:05	EDT	2.83	P
USGS	02169505	2021-03-31 22:10	EDT	2.83	P
USGS	02169505	2021-03-31 22:15	EDT	2.82	P
USGS	02169505	2021-03-31 22:20	EDT	2.81	P
USGS	02169505	2021-03-31 22:25	EDT	2.80	P
USGS	02169505	2021-03-31 22:30	EDT	2.80	P
USGS	02169505	2021-03-31 22:35	EDT	2.80	P
USGS	02169505	2021-03-31 22:40	EDT	2.80	P
USGS	02169505	2021-03-31 22:45	EDT	2.78	P
USGS	02169505	2021-03-31 22:50	EDT	2.79	P
USGS	02169505	2021-03-31 22:55	EDT	2.77	P
USGS	02169505	2021-03-31 23:00	EDT	2.77	P
USGS	02169505	2021-03-31 23:05	EDT	2.78	P
USGS	02169505	2021-03-31 23:10	EDT	2.77	P
USGS	02169505	2021-03-31 23:15	EDT	2.77	P
USGS	02169505	2021-03-31 23:20	EDT	2.77	P
USGS	02169505	2021-03-31 23:25	EDT	2.76	P
USGS	02169505	2021-03-31 23:30	EDT	2.77	P
USGS	02169505	2021-03-31 23:35	EDT	2.76	P
USGS	02169505	2021-03-31 23:40	EDT	2.76	P
USGS	02169505	2021-03-31 23:45	EDT	2.75	P
USGS	02169505	2021-03-31 23:50	EDT	2.75	P
USGS	02169505	2021-03-31 23:55	EDT	2.75	P
USGS	02169505	2021-04-01 00:00	EDT	2.75	P
USGS	02169505	2021-04-01 00:05	EDT	2.74	P
USGS	02169505	2021-04-01 00:10	EDT	2.75	P
USGS	02169505	2021-04-01 00:15	EDT	2.75	P
USGS	02169505	2021-04-01 00:20	EDT	2.74	P
USGS	02169505	2021-04-01 00:25	EDT	2.74	P
USGS	02169505	2021-04-01 00:30	EDT	2.74	P
USGS	02169505	2021-04-01 00:35	EDT	2.74	P
USGS	02169505	2021-04-01 00:40	EDT	2.73	P
USGS	02169505	2021-04-01 00:45	EDT	2.74	P
USGS	02169505	2021-04-01 00:50	EDT	2.74	P
USGS	02169505	2021-04-01 00:55	EDT	2.74	P
USGS	02169505	2021-04-01 01:00	EDT	2.73	P
USGS	02169505	2021-04-01 01:05	EDT	2.74	P
USGS	02169505	2021-04-01 01:10	EDT	2.73	P
USGS	02169505	2021-04-01 01:15	EDT	2.73	P
USGS	02169505	2021-04-01 01:20	EDT	2.74	P
USGS	02169505	2021-04-01 01:25	EDT	2.74	P
USGS	02169505	2021-04-01 01:30	EDT	2.73	P
USGS	02169505	2021-04-01 01:35	EDT	2.73	P
USGS	02169505	2021-04-01 01:40	EDT	2.73	P
USGS	02169505	2021-04-01 01:45	EDT	2.72	P
USGS	02169505	2021-04-01 01:50	EDT	2.74	P
USGS	02169505	2021-04-01 01:55	EDT	2.73	P
USGS	02169505	2021-04-01 02:00	EDT	2.73	P
USGS	02169505	2021-04-01 02:05	EDT	2.72	P
USGS	02169505	2021-04-01 02:10	EDT	2.73	P
USGS	02169505	2021-04-01 02:15	EDT	2.73	P
USGS	02169505	2021-04-01 02:20	EDT	2.72	P
USGS	02169505	2021-04-01 02:25	EDT	2.72	P
USGS	02169505	2021-04-01 02:30	EDT	2.72	P
USGS	02169505	2021-04-01 02:35	EDT	2.73	P
USGS	02169505	2021-04-01 02:40	EDT	2.73	P
USGS	02169505	2021-04-01 02:45	EDT	2.73	P
USGS	02169505	2021-04-01 02:50	EDT	2.73	P
USGS	02169505	2021-04-01 02:55	EDT	2.73	P
USGS	02169505	2021-04-01 03:00	EDT	2.73	P
USGS	02169505	2021-04-01 03:05	EDT	2.72	P
USGS	02169505	2021-04-01 03:10	EDT	2.72	P
USGS	02169505	2021-04-01 03:15	EDT	2.72	P
USGS	02169505	2021-04-01 03:20	EDT	2.72	P
USGS	02169505	2021-04-01 03:25	EDT	2.73	P
USGS	02169505	2021-04-01 03:30	EDT	2.72	P
USGS	02169505	2021-04-01 03:35	EDT	2.73	P
USGS	02169505	2021-04-01 03:40	EDT	2.74	P
USGS	02169505	2021-04-01 03:45	EDT	2.73	P
USGS	02169505	2021-04-01 03:50	EDT	2.73	P
USGS	02169505	2021-04-01 03:55	EDT	2.73	P
USGS	02169505	2021-04-01 04:00	EDT	2.73	P
USGS	02169505	2021-04-01 04:05	EDT	2.73	P
USGS	02169505	2021-04-01 04:10	EDT	2.72	P
USGS	02169505	2021-04-01 04:15	EDT	2.73	P
USGS	02169505	2021-04-01 04:20	EDT	2.72	P
USGS	02169505	2021-04-01 04:25	EDT	2.72	P
USGS	02169505	2021-04-01 04:30	EDT	2.73	P
USGS	02169505	2021-04-01 04:35	EDT	2.72	P
USGS	02169505	2021-04-01 04:40	EDT	2.72	P
USGS	02169505	2021-04-01 04:45	EDT	2.71	P
USGS	02169505	2021-04-01 04:50	EDT	2.72	P
USGS	02169505	2021-04-01 04:55	EDT	2.72	P
USGS	02169505	2021-04-01 05:00	EDT	2.71	P
USGS	02169505	2021-04-01 05:05	EDT	2.72	P
USGS	02169505	2021-04-01 05:10	EDT	2.72	P
USGS	02169505	2021-04-01 05:15	EDT	2.72	P
USGS	02169505	2021-04-01 05:20	EDT	2.73	P
USGS	02169505	2021-04-01 05:25	EDT	2.72	P
USGS	02169505	2021-04-01 05:30	EDT	2.72	P
USGS	02169505	2021-04-01 05:35	EDT	2.71	P
USGS	02169505	2021-04-01 05:40	EDT	2.72	P
USGS	02169505	2021-04-01 05:45	EDT	2.72	P
USGS	02169505	2021-04-01 05:50	EDT	2.72	P
USGS	02169505	2021-04-01 05:55	EDT	2.71	P
USGS	02169505	2021-04-01 06:00	EDT	2.71	P
USGS	02169505	2021-04-01 06:05	EDT	2.72	P
USGS	02169505	2021-04-01 06:10	EDT	2.71	P
USGS	02169505	2021-04-01 06:15	EDT	2.72	P
USGS	02169505	2021-04-01 06:20	EDT	2.71	P
USGS	02169505	2021-04-01 06:25	EDT	2.72	P
USGS	02169505	2021-04-01 06:30	EDT	2.72	P
USGS	02169505	2021-04-01 06:35	EDT	2.72	P
USGS	02169505	2021-04-01 06:40	EDT	2.71	P
USGS	02169505	2021-04-01 06:45	EDT	2.71	P
USGS	02169505	2021-04-01 06:50	EDT	2.71	P
USGS	02169505	2021-04-01 06:55	EDT	2.71	P
USGS	02169505	2021-04-01 07:00	EDT	2.71	P
USGS	02169505	2021-04-01 07:05	EDT	2.72	P
USGS	02169505	2021-04-01 07:10	EDT	2.71	P
USGS	02169505	2021-04-01 07:15	EDT	2.72	P
USGS	02169505	2021-04-01 07:20	EDT	2.72	P
USGS	02169505	2021-04-01 07:25	EDT	2.72	P
USGS	02169505	2021-04-01 07:30	EDT	2.72	P
USGS	02169505	2021-04-01 07:35	EDT	2.71	P
USGS	02169505	2021-04-01 07:40	EDT	2.72	P
USGS	02169505	2021-04-01 07:45	EDT	2.71	P
USGS	02169505	2021-04-01 07:50	EDT	2.72	P
USGS	02169505	2021-04-01 07:55	EDT	2.72	P
USGS	02169505	2021-04-01 08:00	EDT	2.72	P
USGS	02169505	2021-04-01 08:05	EDT	2.71	P
USGS	02169505	2021-04-01 08:10	EDT	2.72	P
USGS	02169505	2021-04-01 08:15	EDT	2.72	P
USGS	02169505	2021-04-01 08:20	EDT	2.72	P
USGS	02169505	2021-04-01 08:25	EDT	2.72	P
USGS	02169505	2021-04-01 08:30	EDT	2.72	P
USGS	02169505	2021-04-01 08:35	EDT	2.72	P
USGS	02169505	2021-04-01 08:40	EDT	2.71	P
USGS	02169505	2021-04-01 08:45	EDT	2.71	P
USGS	02169505	2021-04-01 08:50	EDT	2.71	P
USGS	02169505	2021-04-01 08:55	EDT	2.71	P
USGS	02169505	2021-04-01 09:00	EDT	2.71	P
USGS	02169505	2021-04-01 09:05	EDT	2.71	P
USGS	02169505	2021-04-01 09:10	EDT	2.71	P
USGS	02169505	2021-04-01 09:15	EDT	2.71	P
USGS	02169505	2021-04-01 09:20	EDT	2.71	P
USGS	02169505	2021-04-01 09:25	EDT	2.71	P
USGS	02169505	2021-04-01 09:30	EDT	2.71	P
USGS	02169505	2021-04-01 09:35	EDT	2.71	P
USGS	02169505	2021-04-01 09:40	EDT	2.71	P
USGS	02169505	2021-04-01 09:45	EDT	2.72	P
USGS	02169505	2021-04-01 09:50	EDT	2.71	P
USGS	02169505	2021-04-01 09:55	EDT	2.72	P
USGS	02169505	2021-04-01 10:00	EDT	2.71	P
USGS	02169505	2021-04-01 10:05	EDT	2.71	P
USGS	02169505	2021-04-01 10:10	EDT	2.71	P
USGS	02169505	2021-04-01 10:15	EDT	2.71	P
USGS	02169505	2021-04-01 10:20	EDT	2.71	P
USGS	02169505	2021-04-01 10:25	EDT	2.71	P
